date;RefSt;Sensor_O3;Temp;RelHum
7/8/17 3:30;31.0;504.907;21.00;61.63
7/8/17 4:00;19.0;606.983;21.53;63.27
7/8/17 4:30;17.0;417.770;21.83;59.73
7/8/17 5:00;17.0;395.150;21.20;56.57
7/8/17 5:30;12.0;406.413;21.13;59.13
7/8/17 6:00;12.0;338.087;24.40;54.13
7/8/17 6:30;19.0;319.200;27.97;36.40
7/8/17 7:00;28.0;370.400;25.27;42.60
7/8/17 7:30;36.0;458.990;28.45;31.69
7/8/17 8:00;52.0;679.827;24.87;37.87
7/8/17 8:30;51.0;1.345.533;25.20;33.57
7/8/17 9:00;69.0;1.378.297;26.03;31.97
7/8/17 9:30;80.0;2.192.897;28.00;30.93
7/8/17 10:00;82.0;2.561.950;30.00;30.00
7/8/17 10:30;83.0;2.485.607;31.10;29.20
7/8/17 11:00;86.0;2.581.647;31.70;28.83
7/8/17 11:30;87.0;2.960.847;30.03;29.97
7/8/17 12:00;91.0;2.783.353;30.70;29.40
7/8/17 12:30;94.0;3.129.957;30.83;29.33
7/8/17 13:00;95.0;3.170.117;30.47;29.67
7/8/17 13:30;102.0;2.798.583;32.67;28.40
7/8/17 14:00;103.0;3.413.243;32.03;28.70
7/8/17 14:30;106.0;3.328.113;33.53;27.97
7/8/17 15:00;108.0;3.372.497;31.87;28.93
7/8/17 15:30;105.0;3.256.123;31.30;29.00
7/8/17 16:00;105.0;3.370.147;30.60;29.47
7/8/17 16:30;103.0;3.446.217;30.47;29.53
7/8/17 17:00;104.0;3.435.667;30.00;30.00
7/8/17 17:30;97.0;3.567.220;29.53;30.10
7/8/17 18:00;93.0;3.647.277;28.00;31.00
7/8/17 18:30;91.0;3.692.557;27.43;31.00
7/8/17 19:00;88.0;3.924.997;26.30;31.70
7/8/17 19:30;82.0;3.755.227;25.73;32.00
7/8/17 20:00;74.0;3.373.207;25.00;32.00
7/8/17 20:30;64.0;2.759.377;24.37;32.63
7/8/17 21:00;59.0;2.125.800;24.00;33.60
7/8/17 21:30;60.0;1.722.963;24.00;40.03
7/8/17 22:00;58.0;1.775.697;23.03;45.47
7/8/17 22:30;57.0;1.733.490;23.00;46.87
7/8/17 23:00;45.0;1.599.840;22.77;43.07
7/8/17 23:30;37.0;933.023;22.03;41.23
8/8/17 0:00;37.0;655.140;22.00;41.10
8/8/17 0:30;33.0;705.823;22.00;46.20
8/8/17 1:30;39.0;633.726;21.42;47.05
8/8/17 2:00;49.0;875.543;22.00;43.53
8/8/17 2:30;54.0;1.185.803;22.00;37.67
8/8/17 3:00;42.0;1.511.330;22.00;34.90
8/8/17 3:30;42.0;1.166.107;22.00;38.63
8/8/17 4:00;43.0;1.010.050;22.00;38.77
8/8/17 4:30;27.0;1.061.413;22.00;37.10
8/8/17 5:00;32.0;579.580;22.00;40.00
8/8/17 5:30;36.0;659.250;22.00;41.97
8/8/17 6:00;40.0;819.787;22.17;37.67
8/8/17 6:30;42.0;814.263;23.40;34.07
8/8/17 7:00;42.0;889.010;25.90;31.90
8/8/17 7:30;48.0;895.203;28.77;30.47
8/8/17 8:00;52.0;1.073.233;31.07;29.30
8/8/17 8:30;59.0;1.183.913;29.77;29.87
8/8/17 9:00;66.0;1.539.903;27.07;31.00
8/8/17 9:30;67.0;1.966.680;26.73;31.33
8/8/17 10:00;69.0;1.924.010;27.67;31.03
8/8/17 10:30;72.0;2.294.680;26.60;31.53
8/8/17 11:00;74.0;2.568.543;24.93;32.33
8/8/17 11:30;79.0;2.572.033;27.40;31.10
8/8/17 12:00;77.0;2.427.513;30.97;29.20
8/8/17 12:30;76.0;2.804.430;26.53;31.60
8/8/17 13:00;74.0;2.770.857;25.37;32.00
8/8/17 13:30;74.0;2.688.452;26.31;31.69
8/8/17 14:00;75.0;2.683.083;26.83;31.17
8/8/17 14:30;79.0;2.705.960;26.13;31.87
8/8/17 15:00;83.0;2.526.063;28.17;30.77
8/8/17 15:30;78.0;2.912.667;27.53;31.00
8/8/17 16:00;77.0;2.807.563;28.27;30.73
8/8/17 16:30;75.0;2.831.913;27.77;30.90
8/8/17 17:00;75.0;3.063.233;26.03;31.70
8/8/17 17:30;74.0;3.050.750;25.00;32.00
8/8/17 18:00;71.0;3.065.737;24.23;32.77
8/8/17 18:30;71.0;2.765.983;24.60;32.40
8/8/17 19:00;68.0;2.961.427;23.60;33.00
8/8/17 19:30;65.0;2.948.710;22.00;33.97
8/8/17 20:00;64.0;2.950.973;21.10;34.00
8/8/17 20:30;63.0;2.886.843;21.00;34.00
8/8/17 21:00;58.0;2.676.447;20.53;34.47
8/8/17 21:30;46.0;2.515.707;20.13;34.87
8/8/17 22:00;40.0;1.671.810;19.40;35.00
8/8/17 22:30;34.0;1.088.840;18.73;35.27
8/8/17 23:00;32.0;829.470;18.00;36.67
8/8/17 23:30;37.0;717.587;18.00;37.70
9/8/17 0:00;34.0;993.720;17.70;37.10
9/8/17 0:30;30.0;1.027.243;17.00;44.33
9/8/17 1:30;15.0;613.233;16.00;51.56
9/8/17 2:00;12.0;487.003;15.83;54.17
9/8/17 2:30;12.0;451.213;15.17;54.37
9/8/17 3:00;10.0;440.450;15.00;55.37
9/8/17 3:30;7.0;427.590;15.00;55.87
9/8/17 4:00;5.0;385.293;15.00;56.70
9/8/17 4:30;2.0;361.063;14.73;59.37
9/8/17 5:00;2.0;342.973;14.03;61.10
9/8/17 5:30;3.0;329.727;14.70;59.17
9/8/17 6:00;7.0;330.000;20.50;47.83
9/8/17 6:30;12.0;341.387;24.10;32.77
9/8/17 7:00;20.0;368.263;25.33;32.07
9/8/17 7:30;38.0;510.487;27.37;30.93
9/8/17 8:00;57.0;1.228.060;28.33;30.70
9/8/17 8:30;57.0;2.456.167;23.93;32.80
9/8/17 9:00;60.0;2.533.860;23.63;32.97
9/8/17 9:30;70.0;2.685.380;26.57;31.47
9/8/17 10:00;80.0;3.220.720;27.37;31.23
9/8/17 10:30;81.0;4.431.800;27.79;30.97
9/8/17 11:00;84.0;4.951.847;26.77;31.37
9/8/17 11:30;86.0;4.868.090;29.10;30.30
9/8/17 12:00;88.0;4.697.703;28.20;30.80
9/8/17 12:30;90.0;4.682.523;29.77;29.97
9/8/17 13:00;89.0;4.443.767;29.57;30.03
9/8/17 13:30;90.0;4.433.390;27.73;30.97
9/8/17 14:00;93.0;4.222.560;29.07;30.43
9/8/17 14:30;87.0;4.392.867;26.07;31.80
9/8/17 15:00;86.0;3.947.473;23.37;33.63
9/8/17 15:30;81.0;4.250.187;22.23;33.77
9/8/17 16:00;77.0;4.117.513;22.97;33.23
9/8/17 16:30;70.0;3.969.150;21.33;34.17
9/8/17 17:00;60.0;3.544.587;20.03;38.53
9/8/17 17:30;59.0;3.151.280;18.30;46.50
9/8/17 18:00;50.0;2.568.070;18.00;41.43
9/8/17 18:30;49.0;1.954.617;17.27;47.53
9/8/17 19:00;49.0;2.528.217;17.00;54.37
9/8/17 19:30;49.0;2.661.267;16.30;55.90
9/8/17 20:00;47.0;2.735.440;16.00;59.33
9/8/17 20:30;54.0;2.610.253;16.00;60.73
9/8/17 21:00;51.0;3.032.240;15.83;65.10
9/8/17 21:30;44.0;2.820.330;16.00;66.03
9/8/17 22:00;38.0;2.607.787;16.00;67.00
9/8/17 22:30;38.0;2.089.967;16.00;67.73
9/8/17 23:00;40.0;1.836.463;16.00;68.00
9/8/17 23:30;40.0;1.681.607;16.00;68.37
10/8/17 0:00;42.0;1.694.640;16.00;69.00
10/8/17 0:30;32.0;1.861.610;16.00;69.00
10/8/17 1:30;22.0;1.169.992;15.85;71.00
10/8/17 2:00;18.0;878.590;16.00;70.80
10/8/17 2:30;13.0;678.667;15.37;69.60
10/8/17 3:00;21.0;574.890;15.20;70.10
10/8/17 3:30;30.0;953.307;15.47;69.57
10/8/17 4:00;32.0;1.505.860;13.73;67.23
10/8/17 4:30;27.0;1.796.097;13.00;64.20
10/8/17 5:00;28.0;1.703.963;13.00;63.10
10/8/17 5:30;27.0;1.696.773;13.00;59.57
10/8/17 6:00;24.0;1.606.227;13.00;57.03
10/8/17 6:30;24.0;1.287.607;13.73;54.30
10/8/17 7:00;28.0;1.082.550;15.03;47.70
10/8/17 7:30;33.0;1.187.167;17.40;36.30
10/8/17 8:00;39.0;1.431.380;20.80;34.30
10/8/17 8:30;36.0;1.610.580;19.40;34.97
10/8/17 9:00;38.0;1.416.827;20.10;34.60
10/8/17 9:30;45.0;1.492.537;20.87;34.40
10/8/17 10:00;61.0;1.773.570;22.30;33.70
10/8/17 10:30;65.0;2.818.237;23.07;33.27
10/8/17 11:00;69.0;3.231.120;27.03;31.13
10/8/17 11:30;74.0;3.390.243;28.13;30.77
10/8/17 12:00;79.0;3.774.620;28.60;30.43
10/8/17 12:30;82.0;4.186.090;29.10;30.20
10/8/17 13:00;84.0;4.283.393;29.97;30.00
10/8/17 13:30;89.0;4.623.743;31.53;29.07
10/8/17 14:00;88.0;5.128.530;30.10;29.77
10/8/17 14:30;88.0;5.149.213;28.93;30.30
10/8/17 15:00;91.0;4.609.853;29.67;30.00
10/8/17 15:30;88.0;5.023.867;27.53;31.10
10/8/17 16:00;92.0;4.541.983;26.50;31.47
10/8/17 16:30;90.0;4.901.810;23.83;33.00
10/8/17 17:00;90.0;4.765.143;23.43;33.00
10/8/17 17:30;89.0;4.861.047;21.97;33.90
10/8/17 18:00;87.0;4.905.143;21.00;34.00
10/8/17 18:30;86.0;4.471.453;21.00;34.00
10/8/17 19:00;83.0;4.709.130;20.30;34.70
10/8/17 19:30;79.0;4.633.553;19.60;35.00
10/8/17 20:00;66.0;4.222.367;19.00;35.00
10/8/17 20:30;56.0;3.064.383;18.33;35.67
10/8/17 21:00;64.0;2.456.707;18.23;35.77
10/8/17 21:30;53.0;3.150.590;18.00;36.00
10/8/17 22:00;62.0;2.505.420;17.67;36.20
10/8/17 22:30;38.0;3.187.030;17.00;36.30
10/8/17 23:00;28.0;1.579.950;17.00;42.60
10/8/17 23:30;32.0;1.079.953;16.37;51.63
11/8/17 0:00;36.0;1.448.640;16.00;51.07
11/8/17 0:30;38.0;1.522.990;16.00;51.00
11/8/17 1:30;30.0;1.980.586;15.00;53.00
11/8/17 2:00;19.0;1.485.613;15.00;54.33
11/8/17 2:30;22.0;986.850;14.07;55.20
11/8/17 3:00;12.0;1.074.867;14.00;55.63
11/8/17 3:30;11.0;716.453;14.00;55.13
11/8/17 4:00;15.0;517.880;14.63;56.23
11/8/17 4:30;15.0;557.360;15.00;55.37
11/8/17 5:00;33.0;559.530;15.00;53.87
11/8/17 5:30;40.0;1.184.963;15.00;47.13
11/8/17 6:00;29.0;1.851.747;15.13;37.00
11/8/17 6:30;33.0;1.174.240;16.37;36.67
11/8/17 7:00;37.0;1.275.197;20.97;34.13
11/8/17 7:30;42.0;1.423.487;24.27;32.73
11/8/17 8:00;49.0;1.716.780;23.73;32.97
11/8/17 8:30;53.0;2.381.670;20.53;34.47
11/8/17 9:00;59.0;2.345.147;20.97;34.03
11/8/17 9:30;66.0;2.110.663;22.20;33.77
11/8/17 10:00;71.0;2.330.333;23.87;33.00
11/8/17 10:30;81.0;3.108.763;25.03;32.37
11/8/17 11:00;84.0;3.765.737;28.43;30.57
11/8/17 11:30;90.0;4.275.250;29.27;30.23
11/8/17 12:00;94.0;4.605.460;30.03;29.87
11/8/17 12:30;94.0;5.129.360;30.23;29.77
11/8/17 13:00;95.0;5.431.073;30.13;29.87
11/8/17 13:30;96.0;5.626.890;29.57;30.10
11/8/17 14:00;99.0;5.427.387;29.07;30.30
11/8/17 14:30;104.0;5.865.897;28.37;30.60
11/8/17 15:00;105.0;5.494.493;26.37;31.63
11/8/17 15:30;98.0;5.378.243;25.97;31.80
11/8/17 16:00;93.0;4.728.748;25.93;31.59
11/8/17 16:30;92.0;4.626.390;24.87;32.43
11/8/17 17:00;85.0;4.617.540;23.53;33.00
11/8/17 17:30;80.0;4.236.627;22.90;33.27
11/8/17 18:00;76.0;4.065.080;21.97;34.00
11/8/17 18:30;78.0;4.018.840;21.17;34.00
11/8/17 19:00;71.0;4.066.590;20.13;34.87
11/8/17 19:30;71.0;3.639.410;19.37;35.00
11/8/17 20:00;68.0;3.708.653;19.00;35.00
11/8/17 20:30;62.0;3.672.927;19.00;35.60
11/8/17 21:00;50.0;3.086.013;18.23;36.40
11/8/17 21:30;58.0;2.726.497;18.00;37.70
11/8/17 22:00;59.0;3.094.660;18.00;37.43
11/8/17 22:30;61.0;3.244.363;18.00;36.00
11/8/17 23:00;55.0;3.366.433;18.00;36.00
11/8/17 23:30;55.0;2.762.900;18.00;36.00
12/8/17 0:00;41.0;2.931.380;18.00;36.00
12/8/17 0:30;39.0;2.398.137;18.00;44.10
12/8/17 1:30;18.0;1.186.317;17.00;51.28
12/8/17 2:00;24.0;947.180;17.00;51.67
12/8/17 2:30;20.0;1.096.143;16.67;52.13
12/8/17 3:00;13.0;887.820;16.00;55.93
12/8/17 3:30;8.0;561.840;16.00;62.03
12/8/17 4:00;8.0;442.540;16.03;59.83
12/8/17 4:30;2.0;423.347;15.70;57.93
12/8/17 5:00;5.0;366.913;15.60;62.57
12/8/17 5:30;6.0;373.840;15.20;63.13
12/8/17 6:00;8.0;379.917;18.60;59.10
12/8/17 6:30;14.0;380.340;22.23;40.80
12/8/17 7:00;22.0;423.070;22.77;34.50
12/8/17 7:30;34.0;571.177;24.97;32.30
12/8/17 8:00;64.0;953.610;25.70;31.97
12/8/17 8:30;70.0;2.554.367;22.67;33.43
12/8/17 9:00;74.0;3.028.387;22.90;33.30
12/8/17 9:30;78.0;3.180.270;25.10;32.23
12/8/17 10:00;86.0;3.321.997;26.40;31.60
12/8/17 10:30;91.0;3.911.777;26.93;31.40
12/8/17 11:00;94.0;4.010.020;30.53;29.60
12/8/17 11:30;98.0;4.198.997;29.57;29.93
12/8/17 12:00;96.0;4.271.360;31.43;29.07
12/8/17 12:30;98.0;4.452.923;32.73;28.33
12/8/17 13:00;99.0;4.278.213;33.97;27.77
12/8/17 13:30;103.0;4.094.830;35.40;27.13
12/8/17 14:00;111.0;4.722.283;32.00;28.87
12/8/17 14:30;115.0;4.899.907;31.40;29.07
12/8/17 15:00;120.0;5.029.737;30.00;30.00
12/8/17 15:30;122.0;4.843.283;30.07;29.90
12/8/17 16:00;118.0;4.935.583;29.17;30.17
12/8/17 16:30;112.0;4.959.597;27.63;31.00
12/8/17 17:00;109.0;4.817.840;26.67;31.37
12/8/17 17:30;106.0;4.752.910;25.37;32.03
12/8/17 18:00;103.0;4.586.993;25.90;31.87
12/8/17 18:30;96.0;4.720.660;24.03;32.97
12/8/17 19:00;81.0;4.442.380;22.97;33.13
12/8/17 19:30;81.0;3.726.583;22.00;34.00
12/8/17 20:00;77.0;3.641.360;21.27;38.93
12/8/17 20:30;73.0;3.407.317;21.00;41.33
12/8/17 21:00;68.0;3.245.573;20.13;46.77
12/8/17 21:30;63.0;2.950.103;20.00;49.57
12/8/17 22:00;51.0;2.580.267;19.73;50.63
12/8/17 22:30;39.0;1.985.240;19.07;49.70
12/8/17 23:00;31.0;1.301.353;18.57;52.40
12/8/17 23:30;28.0;890.203;18.00;54.50
13/8/17 0:00;28.0;722.233;18.00;55.07
13/8/17 0:30;34.0;808.637;18.03;54.50
13/8/17 1:30;11.0;536.327;18.00;53.53
13/8/17 2:00;9.0;443.070;17.70;55.00
13/8/17 2:30;12.0;406.033;17.00;57.10
13/8/17 3:00;13.0;426.547;16.83;60.73
13/8/17 3:30;14.0;427.627;16.33;61.90
13/8/17 4:00;6.0;453.203;16.00;63.47
13/8/17 4:30;3.0;383.680;16.00;63.53
13/8/17 5:00;2.0;352.557;16.00;61.47
13/8/17 5:30;6.0;336.940;16.03;58.93
13/8/17 6:00;9.0;369.867;18.87;60.23
13/8/17 6:30;15.0;378.957;22.70;41.57
13/8/17 7:00;24.0;421.710;25.67;32.03
13/8/17 7:30;31.0;544.580;27.37;31.13
13/8/17 8:00;45.0;703.320;27.13;31.23
13/8/17 8:30;67.0;1.296.713;23.53;33.00
13/8/17 9:00;76.0;2.511.243;24.43;32.70
13/8/17 9:30;96.0;2.851.460;27.10;31.20
13/8/17 10:00;97.0;4.241.070;28.33;30.67
13/8/17 10:30;100.0;4.145.690;30.50;29.63
13/8/17 11:00;103.0;4.183.373;33.97;27.73
13/8/17 11:30;105.0;4.523.980;34.07;27.87
13/8/17 12:00;109.0;4.401.273;34.13;27.67
13/8/17 12:30;113.0;4.472.853;34.80;27.23
13/8/17 13:00;119.0;4.544.803;35.57;26.93
13/8/17 13:30;123.0;4.921.877;35.30;27.00
13/8/17 14:00;134.0;5.087.927;34.07;27.67
13/8/17 14:30;142.0;5.317.593;33.70;27.80
13/8/17 15:00;136.0;5.327.483;30.97;29.30
13/8/17 15:30;129.0;5.106.767;30.00;30.00
13/8/17 16:00;121.0;4.684.063;30.00;30.00
13/8/17 16:30;112.0;4.628.103;29.76;30.00
13/8/17 17:00;104.0;4.320.160;28.77;30.23
13/8/17 17:30;97.0;3.885.247;28.00;31.00
13/8/17 18:00;89.0;3.645.220;27.40;31.00
13/8/17 18:30;83.0;3.509.487;25.73;31.87
13/8/17 19:00;76.0;3.229.283;24.07;35.20
13/8/17 19:30;70.0;2.974.617;23.67;42.03
13/8/17 20:00;60.0;2.716.277;23.00;44.90
13/8/17 20:30;59.0;2.113.627;22.40;47.40
13/8/17 21:00;55.0;2.034.670;22.00;48.80
13/8/17 21:30;53.0;1.807.870;22.00;49.43
13/8/17 22:00;38.0;1.695.783;21.23;51.23
13/8/17 22:30;28.0;990.150;21.00;51.10
13/8/17 23:00;23.0;619.607;21.00;49.63
13/8/17 23:30;26.0;530.380;20.13;52.47
14/8/17 0:00;23.0;581.137;20.00;54.87
14/8/17 0:30;21.0;554.000;19.77;57.07
14/8/17 1:30;12.0;436.394;19.00;56.94
14/8/17 2:00;9.0;414.720;18.70;62.50
14/8/17 2:30;6.0;382.553;18.00;66.70
14/8/17 3:00;6.0;346.487;18.00;67.80
14/8/17 3:30;6.0;343.373;18.00;68.37
14/8/17 4:00;4.0;346.873;17.73;69.27
14/8/17 4:30;1.0;333.793;17.00;68.00
14/8/17 5:00;1.0;311.040;17.00;68.00
14/8/17 5:30;2.0;305.827;17.00;68.57
14/8/17 6:00;4.0;306.217;19.43;67.37
14/8/17 6:30;10.0;312.217;24.37;47.70
14/8/17 7:00;15.0;341.913;26.43;32.80
14/8/17 7:30;19.0;386.263;29.40;30.17
14/8/17 8:00;28.0;416.413;28.23;30.70
14/8/17 8:30;51.0;581.060;24.90;37.37
14/8/17 9:00;78.0;1.441.193;26.17;33.43
14/8/17 9:30;88.0;2.625.583;28.33;30.70
14/8/17 10:00;99.0;3.140.537;29.87;30.00
14/8/17 10:30;107.0;3.556.920;31.23;29.30
14/8/17 11:00;112.0;3.693.187;36.07;26.93
14/8/17 11:30;111.0;4.139.847;37.17;26.30
14/8/17 12:00;113.0;4.563.817;36.83;26.40
14/8/17 12:30;107.0;4.574.273;36.53;26.43
14/8/17 13:00;117.0;4.512.917;36.27;26.73
14/8/17 13:30;135.0;4.805.410;37.27;26.03
14/8/17 14:00;140.0;5.253.507;36.37;26.63
14/8/17 14:30;136.0;5.320.087;35.27;27.07
14/8/17 15:00;127.0;5.015.667;33.40;28.00
14/8/17 15:30;116.0;4.806.050;32.27;28.80
14/8/17 16:00;109.0;4.536.497;31.30;29.00
14/8/17 16:30;106.0;4.423.460;30.30;29.70
14/8/17 17:00;99.0;4.701.183;29.70;30.00
14/8/17 17:30;91.0;4.237.627;28.73;30.27
14/8/17 18:00;84.0;3.763.860;27.93;31.00
14/8/17 18:30;77.0;3.656.270;26.47;31.53
14/8/17 19:00;73.0;3.359.657;24.80;32.23
14/8/17 19:30;66.0;3.046.573;24.00;33.00
14/8/17 20:00;54.0;2.422.607;23.60;33.00
14/8/17 20:30;46.0;1.650.783;23.00;33.00
14/8/17 21:00;42.0;1.237.347;22.03;33.97
14/8/17 21:30;37.0;996.160;21.50;34.23
14/8/17 22:00;33.0;753.263;21.00;35.07
14/8/17 22:30;31.0;712.613;20.50;39.70
14/8/17 23:00;24.0;665.457;19.07;45.00
14/8/17 23:30;27.0;534.983;19.00;41.83
15/8/17 0:00;22.0;590.155;18.10;50.38
15/8/17 0:30;23.0;497.957;18.00;43.20
15/8/17 1:30;18.0;546.988;16.06;51.24
15/8/17 2:00;16.0;467.860;16.30;46.43
15/8/17 2:30;16.0;451.590;16.00;51.97
15/8/17 3:00;17.0;433.603;15.30;51.70
15/8/17 3:30;17.0;462.843;15.00;50.97
15/8/17 4:00;11.0;472.920;15.00;37.43
15/8/17 4:30;10.0;399.250;15.00;45.50
15/8/17 5:00;5.0;384.540;14.87;53.97
15/8/17 5:30;8.0;360.090;14.00;56.70
15/8/17 6:00;12.0;365.797;19.13;48.13
15/8/17 6:30;17.0;384.283;22.00;33.80
15/8/17 7:00;25.0;422.610;24.67;32.50
15/8/17 7:30;36.0;519.487;27.60;30.87
15/8/17 8:00;45.0;808.548;26.62;31.55
15/8/17 8:30;58.0;1.136.770;23.03;33.33
15/8/17 9:00;68.0;1.837.280;24.73;32.47
15/8/17 9:30;81.0;2.223.800;30.00;30.00
15/8/17 10:00;89.0;2.890.647;29.63;29.97
15/8/17 10:30;96.0;3.492.853;32.37;28.60
15/8/17 11:00;96.0;3.902.100;37.73;25.83
15/8/17 11:30;103.0;4.143.023;38.03;25.97
15/8/17 12:00;101.0;3.994.827;38.13;25.83
15/8/17 12:30;102.0;3.982.130;39.07;25.17
15/8/17 13:00;103.0;4.103.850;38.80;25.30
15/8/17 13:30;103.0;4.043.410;37.73;25.93
15/8/17 14:00;103.0;4.065.497;33.90;27.77
15/8/17 14:30;101.0;4.189.660;30.53;29.47
15/8/17 15:00;98.0;3.711.280;30.13;29.87
15/8/17 15:30;99.0;3.528.033;31.50;29.07
15/8/17 16:00;98.0;3.550.697;31.23;29.30
15/8/17 16:30;92.0;3.310.727;30.50;29.50
15/8/17 17:00;87.0;2.933.153;29.33;30.00
15/8/17 17:30;81.0;2.891.793;28.03;30.73
15/8/17 18:00;66.0;2.523.427;27.20;31.03
15/8/17 18:30;43.0;1.915.487;24.20;35.13
15/8/17 19:00;37.0;1.096.443;22.87;51.33
15/8/17 19:30;26.0;905.250;22.00;60.17
15/8/17 20:00;24.0;510.570;22.00;58.70
15/8/17 20:30;27.0;495.720;22.00;56.93
15/8/17 21:00;28.0;581.507;22.00;55.03
15/8/17 21:30;23.0;677.370;21.00;56.70
15/8/17 22:00;27.0;543.710;21.00;52.40
15/8/17 22:30;12.0;548.927;21.00;52.87
15/8/17 23:00;15.0;377.533;21.00;59.33
15/8/17 23:30;7.0;405.357;20.93;60.90
16/8/17 0:00;7.0;323.113;20.07;59.93
16/8/17 0:30;5.0;322.850;19.80;62.60
16/8/17 1:30;3.0;283.572;19.00;65.72
16/8/17 2:00;7.0;294.045;19.00;63.52
16/8/17 2:30;11.0;322.673;19.00;65.60
16/8/17 3:00;3.0;388.580;18.87;66.13
16/8/17 3:30;1.0;306.313;18.30;66.57
16/8/17 4:00;1.0;281.203;18.00;67.00
16/8/17 4:30;1.0;276.260;18.00;67.67
16/8/17 5:00;1.0;277.370;18.00;67.07
16/8/17 5:30;1.0;277.007;18.00;68.00
16/8/17 6:00;2.0;279.630;19.03;66.93
16/8/17 6:30;6.0;282.297;20.87;61.83
16/8/17 7:00;7.0;307.067;21.50;50.80
16/8/17 7:30;10.0;319.210;21.00;51.83
16/8/17 8:00;17.0;330.613;22.00;50.97
16/8/17 8:30;25.0;387.440;24.90;42.10
16/8/17 9:00;36.0;547.637;26.90;32.97
16/8/17 9:30;41.0;791.930;27.53;31.07
16/8/17 10:00;48.0;943.807;29.40;30.13
16/8/17 10:30;66.0;1.127.017;30.13;29.87
16/8/17 11:00;81.0;1.810.100;31.53;29.03
16/8/17 11:30;98.0;2.260.133;36.30;26.63
16/8/17 12:00;105.0;2.936.333;37.83;26.00
16/8/17 12:30;109.0;3.549.387;35.03;27.33
16/8/17 13:00;113.0;3.705.597;34.90;27.27
16/8/17 13:30;110.0;3.659.717;38.67;25.47
16/8/17 14:00;108.0;3.126.110;38.70;25.33
16/8/17 14:30;114.0;3.186.033;37.80;25.80
16/8/17 15:00;127.0;3.440.690;35.73;26.93
16/8/17 15:30;131.0;3.889.870;35.00;27.00
16/8/17 16:00;110.0;3.865.303;34.47;27.53
16/8/17 16:30;104.0;3.094.617;33.30;28.03
16/8/17 17:00;102.0;3.007.147;31.90;28.87
16/8/17 17:30;98.0;3.018.663;31.03;29.23
16/8/17 18:00;91.0;2.991.830;29.60;30.07
16/8/17 18:30;86.0;3.029.160;27.60;31.00
16/8/17 19:00;85.0;3.031.907;26.17;31.83
16/8/17 19:30;86.0;3.026.103;25.07;32.00
16/8/17 20:00;75.0;3.078.650;24.77;32.23
16/8/17 20:30;65.0;2.526.373;24.00;33.00
16/8/17 21:00;68.0;1.970.453;24.00;33.27
16/8/17 21:30;64.0;2.025.341;24.00;33.45
16/8/17 22:00;44.0;1.960.137;23.23;33.63
16/8/17 22:30;36.0;849.590;22.53;33.87
16/8/17 23:00;24.0;622.273;22.00;38.77
16/8/17 23:30;28.0;485.230;21.13;46.37
17/8/17 0:00;31.0;536.557;21.00;40.43
17/8/17 0:30;23.0;546.453;20.70;45.40
17/8/17 1:30;16.0;413.111;19.95;48.68
17/8/17 2:00;20.0;388.400;19.00;53.60
17/8/17 2:30;22.0;428.850;19.00;55.80
17/8/17 3:00;12.0;480.083;19.00;59.03
17/8/17 3:30;12.0;384.833;19.00;55.73
17/8/17 4:00;9.0;361.840;18.73;56.67
17/8/17 4:30;5.0;344.913;18.10;62.57
17/8/17 5:00;2.0;310.940;18.00;63.47
17/8/17 5:30;4.0;299.307;18.00;66.27
17/8/17 6:00;9.0;304.713;20.53;64.53
17/8/17 6:30;16.0;315.080;24.93;41.90
17/8/17 7:00;23.0;359.527;26.93;31.23
17/8/17 7:30;24.0;416.583;29.07;30.33
17/8/17 8:00;35.0;429.610;28.30;30.70
17/8/17 8:30;70.0;522.050;26.43;31.60
17/8/17 9:00;83.0;1.547.940;28.43;30.60
17/8/17 9:30;92.0;2.614.620;30.30;29.73
17/8/17 10:00;101.0;2.885.913;30.07;29.93
17/8/17 10:30;105.0;2.524.279;31.59;29.00
17/8/17 11:00;107.0;2.784.840;35.87;26.90
17/8/17 11:30;113.0;3.193.870;37.43;26.00
17/8/17 12:00;114.0;3.415.623;37.57;26.00
17/8/17 12:30;122.0;3.586.957;38.57;25.47
17/8/17 13:00;119.0;3.848.733;39.10;25.23
17/8/17 13:30;122.0;3.384.340;41.37;24.00
17/8/17 14:00;139.0;3.718.003;41.30;24.03
17/8/17 14:30;148.0;4.591.023;38.10;25.60
17/8/17 15:00;142.0;4.948.370;34.57;27.57
17/8/17 15:30;140.0;4.837.560;33.20;28.00
17/8/17 16:00;136.0;4.673.620;32.80;28.20
17/8/17 16:30;129.0;4.410.400;32.00;29.00
17/8/17 17:00;119.0;4.376.500;31.27;29.00
17/8/17 17:30;111.0;4.109.817;30.03;29.97
17/8/17 18:00;101.0;3.739.467;29.43;30.00
17/8/17 18:30;93.0;3.458.707;28.00;30.87
17/8/17 19:00;83.0;3.148.827;26.37;31.63
17/8/17 19:30;82.0;2.652.303;25.37;32.10
17/8/17 20:00;81.0;2.632.760;24.80;34.60
17/8/17 20:30;75.0;2.595.327;24.00;36.93
17/8/17 21:00;70.0;2.243.623;24.00;38.13
17/8/17 21:30;67.0;2.048.947;24.00;38.93
17/8/17 22:00;60.0;1.860.620;23.87;40.77
17/8/17 22:30;45.0;1.645.287;23.03;44.10
17/8/17 23:00;40.0;1.046.933;22.47;47.47
17/8/17 23:30;35.0;778.100;22.00;49.13
